replicate,K_W_per_K,UA_W_per_K,SSE,success
468,28180.902669081348,1796.6850513710997,1.0480591854020773,True
469,27779.45249090632,1803.5205203843418,1.0508257753382297,True
470,28264.76276032911,1795.5354675404515,1.3547379268321071,True
471,28269.36205125704,1798.8923782132513,0.8951704518109599,True
472,28151.962290620715,1794.4005326782794,1.0930639844176961,True
473,28144.25875247941,1793.1711125716715,1.4566787361507747,True
474,27914.59127092361,1801.6136923369465,1.129367668545128,True
475,28015.426977810264,1799.727656626581,1.7483884612423701,True
476,27985.41475223479,1798.9753175176031,1.2491263445032703,True
477,28220.93770900701,1799.6712620476699,1.1296978886517393,True
478,28095.13151187859,1800.0822272997711,1.0922812217810285,True
479,27926.9473493044,1798.6977435996157,0.7716858670407716,True
480,27981.08751778111,1797.4204292188049,1.5945565105231558,True
481,27911.790231015326,1801.5393636603894,1.1129436989000538,True
482,27769.570033398435,1796.941615440925,1.1398426045766947,True
483,27860.4446798694,1795.904593488054,0.9629541274722686,True
484,27867.612026454943,1805.520242544887,0.8672173441289153,True
485,28107.368889238984,1801.7529898889666,1.169973648811176,True
486,27532.773627003557,1807.9732079484481,0.6489622388140461,True
487,27607.66196266291,1804.0374418498036,0.7656457955581341,True
488,27785.836492244925,1797.4796245742532,1.2521998097362042,True
489,28065.78648316806,1795.822953597665,0.634425432372727,True
490,27761.560201542994,1797.9026761522114,1.2579783887344669,True
491,27774.298406220674,1800.0767654204499,1.077355684234409,True
492,28083.967552410377,1797.1212037143987,1.5765841704983503,True
493,27986.10960206766,1800.716322583284,0.9831004941615962,True
494,28030.615848231093,1796.0392783496814,0.6466029470421937,True
495,28011.09804808088,1799.8022769364657,1.8539106746671326,True
496,27973.93681081533,1797.0554727716012,1.0545169208597849,True
497,28025.053065666732,1794.1907627051519,1.3202862201698826,True
498,28230.209093974387,1794.7441926912973,1.2429920728702046,True
499,28005.002205145527,1797.0859858655724,1.5541526899086058,True
500,28081.51914626503,1792.729555535663,0.9631169449288066,True
