time_s,T1_C,T2_C,T3_C,T4_C,T5_C,delta_T12_C,delta_T23_C,delta_T34_C,delta_T45_C,power_MW,cumulative_heat_GJ
2293.50000000,528.73024709,511.41489025,471.82957125,413.70131058,366.32062479,17.31535684,39.58531900,58.12826067,47.38068578,0.00000000,0.00000000
2294.00000000,528.72205063,511.40606061,471.82177613,413.69896132,366.32481782,17.31599003,39.58428448,58.12281481,47.37414350,0.00000000,0.00000000
2294.50000000,528.71385416,511.39723133,471.81398182,413.69661226,366.32900972,17.31662282,39.58324952,58.11736955,47.36760255,0.00000000,0.00000000
2295.00000000,528.70565767,511.38840243,471.80618832,413.69426342,366.33320049,17.31725524,39.58221411,58.11192490,47.36106292,0.00000000,0.00000000
2295.50000000,528.69746116,511.37957390,471.79839563,413.69191478,366.33739015,17.31788727,39.58117827,58.10648085,47.35452463,0.00000000,0.00000000
2296.00000000,528.68926464,511.37074573,471.79060375,413.68956634,366.34157868,17.31851891,39.58014199,58.10103741,47.34798766,0.00000000,0.00000000
2296.50000000,528.68106810,511.36191793,471.78281267,413.68721811,366.34576609,17.31915016,39.57910526,58.09559457,47.34145202,0.00000000,0.00000000
2297.00000000,528.67287154,511.35309051,471.77502241,413.68487008,366.34995238,17.31978103,39.57806809,58.09015233,47.33491770,0.00000000,0.00000000
2297.50000000,528.66467496,511.34426345,471.76723296,413.68252226,366.35413754,17.32041152,39.57703049,58.08471070,47.32838472,0.00000000,0.00000000
2298.00000000,528.65647837,511.33543676,471.75944431,413.68017464,366.35832159,17.32104161,39.57599244,58.07926967,47.32185305,0.00000000,0.00000000
2298.50000000,528.64828176,511.32661043,471.75165648,413.67782723,366.36250451,17.32167133,39.57495396,58.07382925,47.31532272,0.00000000,0.00000000
2299.00000000,528.64008513,511.31778448,471.74386945,413.67548002,366.36668631,17.32230065,39.57391503,58.06838942,47.30879371,0.00000000,0.00000000
2299.50000000,528.63188849,511.30895889,471.73608323,413.67313302,366.37086700,17.32292960,39.57287567,58.06295021,47.30226603,0.00000000,0.00000000
2300.00000000,528.62369183,511.30013368,471.72829782,413.67078622,366.37504656,17.32355815,39.57183586,58.05751159,47.29573967,0.00000000,0.00000000
2300.50000000,528.61549515,511.29130883,471.72051321,413.66843963,366.37922500,17.32418632,39.57079562,58.05207358,47.28921463,0.00000000,0.00000000
2301.00000000,528.60729846,511.28248435,471.71272942,413.66609324,366.38340232,17.32481411,39.56975494,58.04663618,47.28269092,0.00000000,0.00000000
2301.50000000,528.59910175,511.27366024,471.70494643,413.66374705,366.38757852,17.32544151,39.56871381,58.04119938,47.27616853,0.00000000,0.00000000
2302.00000000,528.59090502,511.26483650,471.69716425,413.66140107,366.39175360,17.32606852,39.56767225,58.03576318,47.26964747,0.00000000,0.00000000
2302.50000000,528.58270828,511.25601313,471.68938287,413.65905529,366.39592756,17.32669515,39.56663026,58.03032758,47.26312773,0.00000000,0.00000000
2303.00000000,528.57451152,511.24719012,471.68160230,413.65670972,366.40010040,17.32732140,39.56558782,58.02489259,47.25660931,0.00000000,0.00000000
2303.50000000,528.56631475,511.23836749,471.67382254,413.65436434,366.40427213,17.32794726,39.56454495,58.01945820,47.25009222,0.00000000,0.00000000
2304.00000000,528.55811795,511.22954522,471.66604359,413.65201918,366.40844273,17.32857273,39.56350163,58.01402441,47.24357644,0.00000000,0.00000000
2304.50000000,528.54992115,511.22072332,471.65826544,413.64967421,366.41261222,17.32919782,39.56245788,58.00859123,47.23706199,0.00000000,0.00000000
2305.00000000,528.54172432,511.21190179,471.65048810,413.64732945,366.41678058,17.32982253,39.56141370,58.00315865,47.23054886,0.00000000,0.00000000
2305.50000000,528.53352748,511.20308063,471.64271156,413.64498489,366.42094783,17.33044685,39.56036907,57.99772667,47.22403705,0.00000000,0.00000000
2306.00000000,528.52533063,511.19425984,471.63493583,413.64264053,366.42511397,17.33107078,39.55932401,57.99229530,47.21752657,0.00000000,0.00000000
2306.50000000,528.51713375,511.18543942,471.62716091,413.64029638,366.42927898,17.33169433,39.55827851,57.98686453,47.21101740,0.00000000,0.00000000
2307.00000000,528.50893686,511.17661936,471.61938679,413.63795243,366.43344288,17.33231750,39.55723258,57.98143436,47.20450955,0.00000000,0.00000000
2307.50000000,528.50073996,511.16779968,471.61161347,413.63560868,366.43760566,17.33294028,39.55618621,57.97600479,47.19800302,0.00000000,0.00000000
2308.00000000,528.49254304,511.15898036,471.60384096,413.63326513,366.44176732,17.33356268,39.55513940,57.97057583,47.19149781,0.00000000,0.00000000
2308.50000000,528.48434611,511.15016141,471.59606926,413.63092179,366.44592787,17.33418469,39.55409215,57.96514747,47.18499392,0.00000000,0.00000000
2309.00000000,528.47614916,511.14134283,471.58829836,413.62857865,366.45008730,17.33480632,39.55304447,57.95971971,47.17849135,0.00000000,0.00000000
2309.50000000,528.46795219,511.13252462,471.58052827,413.62623571,366.45424561,17.33542757,39.55199636,57.95429256,47.17199010,0.00000000,0.00000000
2310.00000000,528.45975521,511.12370678,471.57275898,413.62389297,366.45840281,17.33604842,39.55094781,57.94886601,47.16549016,0.00000000,0.00000000
2310.50000000,528.45155821,511.11488931,471.56499049,413.62155043,366.46255889,17.33666890,39.54989882,57.94344006,47.15899155,0.00000000,0.00000000
2311.00000000,528.44336120,511.10607220,471.55722281,413.61920810,366.46671385,17.33728899,39.54884940,57.93801471,47.15249425,0.00000000,0.00000000
2311.50000000,528.43516417,511.09725547,471.54945593,413.61686597,366.47086770,17.33790870,39.54779954,57.93258996,47.14599826,0.00000000,0.00000000
2312.00000000,528.42696713,511.08843910,471.54168986,413.61452404,366.47502044,17.33852802,39.54674925,57.92716582,47.13950359,0.00000000,0.00000000
2312.50000000,528.41877007,511.07962310,471.53392458,413.61218230,366.47917206,17.33914696,39.54569852,57.92174228,47.13301024,0.00000000,0.00000000
2313.00000000,528.41057299,511.07080748,471.52616012,413.60984078,366.48332257,17.33976552,39.54464736,57.91631934,47.12651821,0.00000000,0.00000000
2313.50000000,528.40237590,511.06199222,471.51839645,413.60749945,366.48747196,17.34038369,39.54359576,57.91089700,47.12002749,0.00000000,0.00000000
2314.00000000,528.39417880,511.05317732,471.51063359,413.60515832,366.49162024,17.34100148,39.54254373,57.90547527,47.11353808,0.00000000,0.00000000
2314.50000000,528.38598168,511.04436280,471.50287153,413.60281739,366.49576740,17.34161888,39.54149127,57.90005414,47.10704999,0.00000000,0.00000000
2315.00000000,528.37778455,511.03554865,471.49511027,413.60047667,366.49991345,17.34223590,39.54043837,57.89463360,47.10056322,0.00000000,0.00000000
2315.50000000,528.36958740,511.02673486,471.48734982,413.59813614,366.50405839,17.34285254,39.53938504,57.88921368,47.09407776,0.00000000,0.00000000
2316.00000000,528.36139024,511.01792145,471.47959017,413.59579582,366.50820221,17.34346879,39.53833128,57.88379435,47.08759361,0.00000000,0.00000000
2316.50000000,528.35319306,511.00910840,471.47183132,413.59345570,366.51234492,17.34408466,39.53727708,57.87837562,47.08111077,0.00000000,0.00000000
2317.00000000,528.34499587,511.00029572,471.46407327,413.59111577,366.51648652,17.34470015,39.53622245,57.87295750,47.07462925,0.00000000,0.00000000
2317.50000000,528.33679866,510.99148341,471.45631602,413.58877605,366.52062700,17.34531525,39.53516739,57.86753998,47.06814904,0.00000000,0.00000000
2318.00000000,528.32860144,510.98267147,471.44855958,413.58643652,366.52476638,17.34592997,39.53411189,57.86212306,47.06167015,0.00000000,0.00000000
2318.50000000,528.32040420,510.97385990,471.44080394,413.58409720,366.52890464,17.34654431,39.53305596,57.85670674,47.05519256,0.00000000,0.00000000
2319.00000000,528.31220695,510.96504869,471.43304909,413.58175808,366.53304179,17.34715826,39.53199960,57.85129102,47.04871629,0.00000000,0.00000000
2319.50000000,528.30400969,510.95623786,471.42529505,413.57941915,366.53717782,17.34777183,39.53094281,57.84587590,47.04224133,0.00000000,0.00000000
2320.00000000,528.29581241,510.94742740,471.41754181,413.57708043,366.54131275,17.34838502,39.52988558,57.84046139,47.03576768,0.00000000,0.00000000
2320.50000000,528.28761512,510.93861730,471.40978937,413.57474190,366.54544656,17.34899782,39.52882793,57.83504747,47.02929534,0.00000000,0.00000000
2321.00000000,528.27941781,510.92980757,471.40203773,413.57240357,366.54957927,17.34961024,39.52776984,57.82963416,47.02282431,0.00000000,0.00000000
2321.50000000,528.27122049,510.92099821,471.39428689,413.57006545,366.55371086,17.35022228,39.52671132,57.82422145,47.01635459,0.00000000,0.00000000
2322.00000000,528.26302316,510.91218922,471.38653686,413.56772752,366.55784134,17.35083393,39.52565237,57.81880934,47.00988618,0.00000000,0.00000000
2322.50000000,528.25482581,510.90338060,471.37878762,413.56538979,366.56197072,17.35144521,39.52459299,57.81339783,47.00341907,0.00000000,0.00000000
2323.00000000,528.24662845,510.89457235,471.37103918,413.56305226,366.56609898,17.35205610,39.52353317,57.80798692,46.99695328,0.00000000,0.00000000
2323.50000000,528.23843107,510.88576447,471.36329154,413.56071493,366.57022613,17.35266660,39.52247293,57.80257661,46.99048880,0.00000000,0.00000000
2324.00000000,528.23023368,510.87695695,471.35554470,413.55837779,366.57435217,17.35327673,39.52141226,57.79716690,46.98402562,0.00000000,0.00000000
2324.50000000,528.22203628,510.86814981,471.34779865,413.55604086,366.57847711,17.35388647,39.52035115,57.79175780,46.97756375,0.00000000,0.00000000
2325.00000000,528.21383886,510.85934303,471.34005341,413.55370412,366.58260093,17.35449583,39.51928962,57.78634929,46.97110319,0.00000000,0.00000000
2325.50000000,528.20564143,510.85053662,471.33230897,413.55136758,366.58672364,17.35510481,39.51822765,57.78094138,46.96464394,0.00000000,0.00000000
2326.00000000,528.19744398,510.84173058,471.32456532,413.54903124,366.59084525,17.35571340,39.51716526,57.77553408,46.95818599,0.00000000,0.00000000
2326.50000000,528.18924653,510.83292491,471.31682248,413.54669510,366.59496575,17.35632161,39.51610244,57.77012738,46.95172935,0.00000000,0.00000000
2327.00000000,528.18104906,510.82411961,471.30908043,413.54435916,366.59908514,17.35692944,39.51503918,57.76472127,46.94527402,0.00000000,0.00000000
2327.50000000,528.17285157,510.81531468,471.30133918,413.54202341,366.60320342,17.35753689,39.51397550,57.75931577,46.93881999,0.00000000,0.00000000
2328.00000000,528.16465407,510.80651012,471.29359873,413.53968786,366.60732059,17.35814396,39.51291139,57.75391087,46.93236727,0.00000000,0.00000000
2328.50000000,528.15645656,510.79770592,471.28585907,413.53735251,366.61143666,17.35875064,39.51184685,57.74850656,46.92591585,0.00000000,0.00000000
2329.00000000,528.14825904,510.78890210,471.27812022,413.53501735,366.61555162,17.35935694,39.51078188,57.74310286,46.91946574,0.00000000,0.00000000
2329.50000000,528.14006150,510.78009864,471.27038216,413.53268240,366.61966547,17.35996286,39.50971649,57.73769976,46.91301693,0.00000000,0.00000000
2330.00000000,528.13186395,510.77129555,471.26264489,413.53034764,366.62377822,17.36056840,39.50865066,57.73229726,46.90656942,0.00000000,0.00000000
2330.50000000,528.12366639,510.76249283,471.25490843,413.52801307,366.62788986,17.36117356,39.50758441,57.72689535,46.90012322,0.00000000,0.00000000
2331.00000000,528.11546881,510.75369049,471.24717276,413.52567871,366.63200039,17.36177833,39.50651773,57.72149405,46.89367832,0.00000000,0.00000000
2331.50000000,528.10727123,510.74488850,471.23943789,413.52334454,366.63610981,17.36238272,39.50545062,57.71609335,46.88723473,0.00000000,0.00000000
2332.00000000,528.09907363,510.73608689,471.23170381,413.52101057,366.64021813,17.36298673,39.50438308,57.71069325,46.88079243,0.00000000,0.00000000
2332.50000000,528.09087601,510.72728565,471.22397053,413.51867679,366.64432535,17.36359036,39.50331512,57.70529374,46.87435144,0.00000000,0.00000000
2333.00000000,528.08267839,510.71848478,471.21623805,413.51634321,366.64843146,17.36419361,39.50224673,57.69989484,46.86791176,0.00000000,0.00000000
2333.50000000,528.07448075,510.70968427,471.20850636,413.51400983,366.65253646,17.36479648,39.50117791,57.69449654,46.86147337,0.00000000,0.00000000
2334.00000000,528.06628310,510.70088414,471.20077547,413.51167664,366.65664036,17.36539896,39.50010866,57.68909883,46.85503628,0.00000000,0.00000000
2334.50000000,528.05808543,510.69208437,471.19304538,413.50934365,366.66074315,17.36600106,39.49903899,57.68370173,46.84860050,0.00000000,0.00000000
2335.00000000,528.04988776,510.68328497,471.18531608,413.50701085,366.66484484,17.36660279,39.49796889,57.67830522,46.84216601,0.00000000,0.00000000
2335.50000000,528.04169007,510.67448594,471.17758757,413.50467825,366.66894542,17.36720413,39.49689837,57.67290932,46.83573283,0.00000000,0.00000000
2336.00000000,528.03349237,510.66568728,471.16985986,413.50234585,366.67304490,17.36780509,39.49582742,57.66751401,46.82930095,0.00000000,0.00000000
2336.50000000,528.02529466,510.65688899,471.16213295,413.50001364,366.67714328,17.36840566,39.49475604,57.66211931,46.82287036,0.00000000,0.00000000
2337.00000000,528.01709693,510.64809107,471.15440683,413.49768163,366.68124055,17.36900586,39.49368424,57.65672520,46.81644108,0.00000000,0.00000000
2337.50000000,528.00889920,510.63929352,471.14668151,413.49534981,366.68533672,17.36960568,39.49261201,57.65133169,46.81001309,0.00000000,0.00000000
2338.00000000,528.00070145,510.63049633,471.13895697,413.49301819,366.68943179,17.37020511,39.49153936,57.64593878,46.80358640,0.00000000,0.00000000
2338.50000000,527.99250369,510.62169952,471.13123324,413.49068676,366.69352575,17.37080417,39.49046628,57.64054647,46.79716101,0.00000000,0.00000000
2339.00000000,527.98430592,510.61290307,471.12351029,413.48835553,366.69761861,17.37140284,39.48939278,57.63515476,46.79073692,0.00000000,0.00000000
2339.50000000,527.97610813,510.60410700,471.11578815,413.48602450,366.70171037,17.37200114,39.48831885,57.62976365,46.78431413,0.00000000,0.00000000
2340.00000000,527.96791034,510.59531129,471.10806679,413.48369365,366.70580102,17.37259905,39.48724450,57.62437314,46.77789263,0.00000000,0.00000000
2340.50000000,527.95971253,510.58651595,471.10034623,413.48136301,366.70989058,17.37319658,39.48616972,57.61898322,46.77147243,0.00000000,0.00000000
2341.00000000,527.95151471,510.57772098,471.09262646,413.47903255,366.71397903,17.37379373,39.48509452,57.61359391,46.76505352,0.00000000,0.00000000
2341.50000000,527.94331688,510.56892638,471.08490749,413.47670230,366.71806638,17.37439050,39.48401889,57.60820519,46.75863592,0.00000000,0.00000000
2342.00000000,527.93511904,510.56013215,471.07718930,413.47437223,366.72215263,17.37498689,39.48294284,57.60281707,46.75221960,0.00000000,0.00000000
2342.50000000,527.92692118,510.55133828,471.06947191,413.47204236,366.72623777,17.37558290,39.48186637,57.59742955,46.74580459,0.00000000,0.00000000
2343.00000000,527.91872332,510.54254479,471.06175532,413.46971268,366.73032182,17.37617853,39.48078947,57.59204263,46.73939087,0.00000000,0.00000000
2343.50000000,527.91052544,510.53375166,471.05403951,413.46738320,366.73440476,17.37677378,39.47971215,57.58665631,46.73297844,0.00000000,0.00000000
2344.00000000,527.90232756,510.52495891,471.04632450,413.46505391,366.73848661,17.37736865,39.47863441,57.58127059,46.72656731,0.00000000,0.00000000
2344.50000000,527.89412966,510.51616652,471.03861028,413.46272482,366.74256735,17.37796314,39.47755624,57.57588546,46.72015747,0.00000000,0.00000000
2345.00000000,527.88593175,510.50737450,471.03089685,413.46039592,366.74664700,17.37855725,39.47647765,57.57050093,46.71374892,0.00000000,0.00000000
2345.50000000,527.87773383,510.49858286,471.02318422,413.45806721,366.75072554,17.37915097,39.47539864,57.56511700,46.70734167,0.00000000,0.00000000
2346.00000000,527.86953590,510.48979158,471.01547237,413.45573870,366.75480299,17.37974432,39.47431921,57.55973367,46.70093571,0.00000000,0.00000000
2346.50000000,527.86133796,510.48100067,471.00776132,413.45341038,366.75887933,17.38033729,39.47323935,57.55435094,46.69453105,0.00000000,0.00000000
2347.00000000,527.85314000,510.47221012,471.00005105,413.45108225,366.76295458,17.38092988,39.47215907,57.54896880,46.68812767,0.00000000,0.00000000
2347.50000000,527.84494204,510.46341995,470.99234158,413.44875432,366.76702872,17.38152209,39.47107837,57.54358727,46.68172559,0.00000000,0.00000000
2348.00000000,527.83674407,510.45463015,470.98463290,413.44642657,366.77110177,17.38211392,39.46999725,57.53820633,46.67532480,0.00000000,0.00000000
2348.50000000,527.82854608,510.44584071,470.97692501,413.44409903,366.77517372,17.38270537,39.46891570,57.53282599,46.66892530,0.00000000,0.00000000
2349.00000000,527.82034809,510.43705165,470.96921791,413.44177167,366.77924457,17.38329644,39.46783374,57.52744624,46.66252709,0.00000000,0.00000000
2349.50000000,527.81215008,510.42826295,470.96151160,413.43944451,366.78331433,17.38388713,39.46675135,57.52206710,46.65613018,0.00000000,0.00000000
