time_s,demand_MW,actual_MW,q_kg_s,T1_C,T2_C,T3_C,T4_C,T5_C
2130,18.0,17.94351715893897,47.37728421559808,542.6055678825635,507.0667721155396,442.6923199903587,364.019091439865,308.25393457069106
2140,18.0,17.927217845752764,47.37728421559808,542.3767235543781,506.67203375743645,442.2161939075948,363.6884497020508,308.1518630594034
2150,18.0,17.910846098472653,47.37728421559808,542.146858230007,506.27683299227107,441.7409894634328,363.35919214193785,308.05035523013964
2160,18.0,17.89440216606804,47.37728421559808,541.9159753976423,505.8811782535881,441.2667092054274,363.03131358459615,307.94940787977487
2170,18.0,17.877886299649003,47.37728421559808,541.6840785758086,505.48507793741504,440.79335563472927,362.7048088689292,307.84901782393564
2180,18.0,17.861298752436586,47.37728421559808,541.4511713129427,505.088540402223,440.32093120645897,362.3796728476919,307.74918189688657
2190,18.0,17.84463977973327,47.37728421559808,541.2172571869778,504.6915739688892,439.84943833007827,362.0559003875072,307.64989695141804
2200,18.0,17.8279096388936,47.37728421559808,540.9823398049284,504.2941869206627,439.3788793697594,361.7334863688824,307.5511598587345
2210,18.0,17.81110858929501,47.37728421559808,540.7464228024788,503.8963875031319,438.90925664475185,361.41242568622437,307.45296750834325
2220,18.0,17.794236892308735,47.37728421559808,540.5095098435728,503.49818392419496,438.44057242974725,361.0927132478544,307.35531680794435
2230,18.0,17.777294811270984,47.37728421559808,540.2716046200069,503.09958435403206,437.97282895524154,360.77434397602224,307.2582046833208
2240,18.0,17.760282611454294,47.37728421559808,540.032710851025,502.70059692508033,437.5060284078952,360.4573128069192,307.1616280782295
2250,18.0,17.743200560038876,47.37728421559808,539.7928322829158,502.301229732011,437.0401729308913,360.1416146906911,307.0655839542931
2260,18.0,17.726048926084367,47.37728421559808,539.5519726886128,501.9014908317087,436.57526462429115,359.8272445914499,306.97006929089224
2270,18.0,17.708827980501578,47.37728421559808,539.3101358672958,501.50138824325313,436.11130554538784,359.51419748728534,306.8750810850587
2280,18.0,17.691537996024472,47.37728421559808,539.067325643996,501.10092994790284,435.64829770905766,359.2024683702753,306.7806163513691
2290,18.0,17.674179247182316,47.37728421559808,538.8235458692023,500.7001238890813,435.1862430881092,358.89205224649595,306.68667212183897
2300,18.0,17.656752010271997,47.37728421559808,538.5788004184707,500.2989779723649,434.72514361363045,358.58294413603096,306.5932454458183
2310,18.0,17.639256563330452,47.37728421559808,538.3330931920356,499.8975000654736,434.26500117533334,358.27513907298044,306.5003333898867
2320,18.0,17.621693186107372,47.37728421559808,538.0864281144237,499.49569799826287,433.80581762189684,357.96863210546877,306.40793303775
2330,18.0,17.604062160037934,47.37728421559808,537.8388091340705,499.0935795627185,433.3475947613072,357.6634182956523,306.31604149013714
2340,18.0,17.58636376821585,47.37728421559808,537.5902402229383,498.69115251295295,432.89033436119655,357.35949271972606,306.2246558646977
2350,18.0,17.568598295366474,47.37728421559808,537.3407253761374,498.288424565204,432.434038149179,357.05685046793,306.13377329590014
2360,18.0,17.550766027820085,47.37728421559808,537.0902686115493,497.88540339783526,431.9787078131851,356.7554866445548,306.0433909349308
2370,18.0,17.53286725348538,47.37728421559808,536.8388739694522,497.4820966513387,431.5243450017936,356.4553963679468,305.95350594959325
2380,18.0,17.514902261823163,47.37728421559808,536.5865455121487,497.07851192833897,431.0709513245618,356.1565747705124,305.8641155242084
2390,18.0,17.496871343820043,47.37728421559808,536.3332873235968,496.6746567936001,430.6185283523532,355.8590169987223,305.7752168595153
2400,18.0,17.99041377575814,48.76480698286711,536.0791035090413,496.2705387740335,430.1670776176635,355.5627182131146,305.6868071725724
2410,18.0,17.971205807941065,48.76480698286711,535.8169963997541,495.8545763389859,429.7035581186839,355.25897246443793,305.5961510352495
2420,18.0,17.951926878127406,48.76480698286711,535.5539168972065,495.43834999131576,429.24106912853034,354.95654929354413,305.50600927196206
2430,18.0,17.932577318845734,48.76480698286711,535.289869536306,495.0218678022084,428.7796122112045,354.6554434962542,305.41637888233936
2440,18.0,17.913157464234985,48.76480698286711,535.024858874181,494.60513780066987,428.3191888891518,354.3556498838418,305.3272568840246
2450,18.0,17.893667650014795,48.76480698286711,534.7588894897718,494.1881679735452,427.8598006436232,354.0571632830375,305.2386403125636
2460,18.0,17.874108213455827,48.76480698286711,534.4919659834251,493.77096626553936,427.4014489150347,353.75997853603207,305.150526221294
2470,18.0,17.85447949335037,48.76480698286711,534.22409297649,493.35354057923985,426.9441351033241,353.46409050047953,305.0629116812356
2480,18.0,17.834781829983182,48.76480698286711,533.9552751109181,492.9358987751413,426.4878605683061,353.1694940494991,304.9757937809807
2490,18.0,17.815015565102424,48.76480698286711,533.685517048865,492.5180486716724,426.0326266300244,352.8761840716771,304.8891696265859
2500,18.0,17.795181041890896,48.76480698286711,533.4148234722954,492.0999980452243,425.57843456910217,352.58415547106745,304.80303634146384
2510,18.0,17.775278604937423,48.76480698286711,533.1431990825909,491.68175463018156,425.1252856270895,352.29340316719237,304.7173910662764
2520,18.0,17.755308600208405,48.76480698286711,532.8706486001595,491.2633261189544,424.67318100680933,352.00392209504184,304.63223095882785
2530,18.0,17.73527137501965,48.76480698286711,532.5971767640492,490.8447201620134,424.2221218727005,351.7157072050728,304.5475531939593
2540,18.0,17.71516727800832,48.76480698286711,532.3227883315633,490.4259443679255,423.77210935115886,351.4287534632078,304.46335496344324
2550,18.0,17.69499665910512,48.76480698286711,532.0474880778786,490.00700630339253,423.3231445308763,351.14305585083264,304.3796334758793
2560,18.0,17.674759869506655,48.76480698286711,531.7712807956665,489.5879134932908,422.875228463177,350.858609364794,304.29638595659037
2570,18.0,17.654457261648037,48.76480698286711,531.4941712947166,489.168673420713,422.42836216235213,350.575409017396,304.21360964751926
2580,18.0,17.634089189175594,48.76480698286711,531.2161644015629,488.74929352701173,421.98254660599184,350.2934498363966,304.1313018071264
2590,18.0,17.61365600691985,48.76480698286711,530.9372649591127,488.3297812118448,421.5377827353152,350.0127268650031,304.04945971028786
2600,18.0,17.59315807086866,48.76480698286711,530.6574778262784,487.91014383322204,421.0940714554981,349.7332351618675,303.96808064819413
2610,18.0,17.57259573814058,48.76480698286711,530.3768078776116,487.490388707554,420.65141363599895,349.45496980108084,303.8871619282496
2620,18.0,17.551969366958385,48.76480698286711,530.0952600029398,487.0705231097024,420.20981011088185,349.1779258721672,303.8067008739726
2630,18.0,17.531279316622786,48.76480698286711,529.8128391070063,486.6505542730318,419.7692616791382,348.9020984800774,303.7266948248961
2640,18.0,17.510525947486354,48.76480698286711,529.5295501091122,486.23048938946346,419.32976910500577,348.6274827451821,303.6471411364689
2650,18.0,17.489709620927655,48.76480698286711,529.2453979427607,485.81033560953034,418.8913331182858,348.3540738032638,303.56803717995797
2660,18.0,17.46883069932551,48.76480698286711,528.9603875553053,485.3901000424339,418.45395441465774,348.0818668055094,303.4893803423505
2670,18.0,17.44788954603351,48.76480698286711,528.6745239075989,484.9697897561024,418.0176336559923,347.8108569185012,303.41116802625754
2680,18.0,17.426886525354732,48.76480698286711,528.3878119736472,484.54941177725055,417.58237147066217,347.5410393242082,303.3333976498176
2690,18.0,17.40582200251652,48.76480698286711,528.1002567402634,484.128973091441,417.14816845385053,347.2724092199765,303.25606664660097
2700,18.0,17.988695770622627,50.46005619768223,527.8118632067258,483.70848064314714,416.71502516785773,347.00496181851923,303.179172465515
2710,18.0,17.966053760040726,50.46005619768223,527.5131661630433,483.27359908412905,416.26805702440265,346.7293528940128,303.09990810623515
2720,18.0,17.94334474784433,50.46005619768223,527.213581125464,482.8386729575224,415.8222218596421,346.45499943504586,303.0211083033149
2730,18.0,17.920569155952265,50.46005619768223,526.9131136619142,482.40370981141484,415.3775202107104,346.18189621439853,302.942770260587
2740,18.0,17.897727407232736,50.46005619768223,526.6117693530571,481.9687171473634,414.9339525784431,345.91003802205614,302.86489119918986
2750,18.0,17.874819925474018,50.46005619768223,526.3095537919042,481.53370242047515,414.4915194277264,345.63941966519866,302.78746835745744
2760,18.0,17.851847135355367,50.46005619768223,526.0064725834304,481.0986730394895,414.0502211878431,345.37003596818937,302.71049899080975
2770,18.0,17.828809462418285,50.46005619768223,525.7025313441911,480.6636363668619,413.61005825281666,345.10188177256293,302.6339803716441
2780,18.0,17.805707333037876,50.46005619768223,525.3977357019434,480.2285997188498,413.171030981753,344.834951937013,302.5579097892271
2790,18.0,17.78254117439447,50.46005619768223,525.0920912952697,479.7935703655994,412.7331396991797,344.569241337379,302.48228454958723
2800,18.0,17.759311414445563,50.46005619768223,524.7856037732049,479.3585555312344,412.2963846953827,344.30474486663303,302.40710197540824
2810,18.0,17.73601848189787,50.46005619768223,524.478278794866,478.92356239394616,411.860766226741,344.0414574348652,302.3323594059232
2820,18.0,17.71266280617969,50.46005619768223,524.1701220290854,478.48859808608546,411.42628451605884,343.7793739692695,302.2580541968093
2830,18.0,17.68924481741342,50.46005619768223,523.8611391540463,478.0536696942555,410.9929397528954,343.51848941412834,302.1841837200833
2840,18.0,17.665764946388407,50.46005619768223,523.5513358569225,477.61878425940677,410.56073209389245,343.2587987307972,302.11074536399747
2850,18.0,17.642223624533916,50.46005619768223,523.2407178335196,477.18394877693265,410.12966166309974,343.00029689768814,302.03773653293666
2860,18.0,17.618621283892377,50.46005619768223,522.9292907879206,476.7491701967672,409.6997285522977,342.7429789102535,301.9651546473156
2870,18.0,17.594958357092853,50.46005619768223,522.6170604321334,476.3144554234838,409.2709328213182,342.4868397809684,301.8929971434772
2880,18.0,17.571235277324767,50.46005619768223,522.3040324857416,475.87981131639543,408.8432744983631,342.2318745393135,301.82126147359116
2890,18.0,17.547452478311723,50.46005619768223,521.9902126755591,475.44524468965596,408.41675358032023,341.97807823175646,301.74994510555365
2900,18.0,17.523610394285743,50.46005619768223,521.6756067352861,475.01076231236317,407.9913700330775,341.7254459217338,301.6790455228873
2910,18.0,17.499709459961565,50.46005619768223,521.3602204051693,474.5763709086626,407.5671237918344,341.4739726896316,301.6085602246421
2920,18.0,17.47575011051123,50.46005619768223,521.0440594316646,474.1420771578531,407.14401476141154,341.22365363276595,301.53848672529665
2930,18.0,17.451732781538873,50.46005619768223,520.727129567102,473.70788769449337,406.72204281655814,340.9744838653633,301.4688225546606
2940,18.0,17.427657909055778,50.46005619768223,520.4094365693551,473.2738091085095,406.3012078022569,340.72645851853986,301.39956525777694
2950,18.0,17.403525929455544,50.46005619768223,520.0909862015117,472.8398479453045,405.881509534027,340.47957274028073,301.3307123948256
2960,18.0,17.379337279489594,50.46005619768223,519.7717842315484,472.40601070586786,405.4629477982247,340.2338216954189,301.2622615410274
2970,18.0,17.355092396242842,50.46005619768223,519.4518364320074,471.9723038468873,405.0455223523423,339.9892005656133,301.19421028654864
2980,18.0,17.33079171710954,50.46005619768223,519.131148579677,471.53873378086115,404.62923292530417,339.745704549327,301.1265562364063
2990,18.0,17.306435679769383,50.46005619768223,518.8097264552737,471.1053068762117,404.2140792177615,339.5033288618044,301.05929701037394
3000,18.0,17.986791248615848,52.5192669038171,518.4875758431284,470.67202945740013,403.8000609023841,339.26206873504856,300.9924302428882
3010,18.0,17.960343136247435,52.5192669038171,518.1522393204904,470.221526348816,403.3704434579975,339.0120153652707,300.9231129209514
3020,18.0,17.93383394103534,52.5192669038171,517.8161241663724,469.7711964616129,402.9420522519205,338.7631598944575,300.8542179265301
3030,18.0,17.907264176866917,52.5192669038171,517.4792369025233,469.3210467726894,402.5148868492781,338.51549702701163,300.78574262005765
3040,18.0,17.880634357837476,52.5192669038171,517.1415840535137,468.8710842081993,402.0889467836622,338.26902148651857,300.71768437891194
3050,18.0,17.853944998221692,52.5192669038171,516.8031721463718,468.42131564369487,401.66423155747265,338.02372801572017,300.65004059730376
3060,18.0,17.8271966124453,52.5192669038171,516.4640077102221,467.9717479042716,401.2407406422568,337.77961137648833,300.58280868616583
3070,18.0,17.800389715057058,52.5192669038171,516.1240972759277,467.5223877647137,400.81847347904613,337.5366663497977,300.5159860730424
3080,18.0,17.77352482070102,52.5192669038171,515.7834473757368,467.0732419496415,400.39742947869024,337.2948877356982,300.4495702019798
3090,18.0,17.74660244408898,52.5192669038171,515.4420645429311,466.62431713365925,399.9776080221886,337.05427035328665,300.3835585334174
3100,18.0,17.719623099973276,52.5192669038171,515.0999553114791,466.1756199415046,399.55900846101946,336.81480904067865,300.31794854407997
3110,18.0,17.692587303119833,52.5192669038171,514.7571262156919,465.72715694819874,399.1416301174668,336.5764986549792,300.25273772687
3120,18.0,17.665495568281468,52.5192669038171,514.4135837898824,465.2789346791983,398.72547228494426,336.3393340722534,300.1879235907613
3130,18.0,17.638348410171425,52.5192669038171,514.0693345680289,464.8309596105476,398.3105342283171,336.1033101874963,300.1235036606928
3140,18.0,17.611146343437227,52.5192669038171,513.7243850834403,464.38323816903227,397.89681518422134,335.8684219146027,300.05947547746393
3150,18.0,17.583889882634796,52.5192669038171,513.3787418684262,463.9357767323339,397.48431436138054,335.6346641863364,299.9958365976297
3160,18.0,17.556579542202762,52.5192669038171,513.0324114539696,463.4885816291859,397.07303094092055,335.4020319542987,299.9325845933971
3170,18.0,17.529215836437103,52.5192669038171,512.6854003694027,463.04165913952954,396.6629640766815,335.17052018889694,299.86971705252216
3180,18.0,17.501799279465992,52.5192669038171,512.3377151420866,462.59501549467205,396.2541128955273,334.94012387931235,299.80723157820745
3190,18.0,17.47433038522496,52.5192669038171,511.9893622970938,462.1486568774448,395.8464764976534,334.7108380334675,299.74512578900055
3200,18.0,17.446809667432237,52.5192669038171,511.64034835689415,461.70258942236273,395.4400539568913,334.4826576779936,299.6833973186929
3210,18.0,17.419237639564415,52.5192669038171,511.29067984104387,461.2568192157847,395.0348443210115,334.255577858197,299.6220438162199
3220,18.0,17.391614814832323,52.5192669038171,510.9403632658781,460.8113522960744,394.63084661202396,334.02959363802574,299.56106294556076
3230,18.0,17.36394170615719,52.5192669038171,510.5894051442061,460.36619465376265,394.22805982647577,333.8047001000353,299.5004523856401
3240,18.0,17.336218826147014,52.5192669038171,510.2378119850104,459.92135223170993,393.82648293574715,333.5808923453543,299.44020983022926
3250,18.0,17.308446687073204,52.5192669038171,509.8855902931484,459.47683092527006,393.4261148863448,333.35816549364984,299.3803329878491
3260,18.0,17.28062580084748,52.5192669038171,509.53274656905757,459.0326365824546,393.02695460019316,333.13651468309206,299.32081958167265
3270,18.0,17.252756678999003,52.5192669038171,509.1792873084635,458.588775004098,392.6290009749233,332.91593507031894,299.26166734942916
