time_s,time_h,demand_MW,actual_MW,q_kg_s,pump_kW,T1_C,T2_C,T3_C,T4_C,T5_C
2060,0.5722222222222222,18.0,0.0,0.0,0.0,532.5549717221327,515.5784807811787,475.56158234960685,414.8230673620266,364.2356791300398
2070,0.575,18.0,0.0,0.0,0.0,532.3913396354716,515.3985332562469,475.3978750748888,414.77392872269576,364.3303209475411
2080,0.5777777777777777,18.0,0.0,0.0,0.0,532.2276887171631,515.2187313210493,475.2345259861108,414.7248962558772,364.4244695678342
2090,0.5805555555555556,18.0,0.0,0.0,0.0,532.064019512691,515.0390751014064,475.0715334788474,414.67596879826493,364.51812706658285
2100,0.5833333333333334,18.0,0.0,0.0,0.0,531.9003325660345,514.8595647188145,474.9088959561575,414.6271451959885,364.6112955083641
2110,0.5861111111111111,18.0,0.0,0.0,0.0,531.7366284196603,514.6802002904944,474.7466118285497,414.57842430453695,364.70397694673795
2120,0.5888888888888889,18.0,0.0,0.0,0.0,531.572907614513,514.5009819294406,474.58467951394897,414.52980498868413,364.7961734243167
2130,0.5916666666666667,18.0,0.0,0.0,0.0,531.409170690007,514.3219097444684,474.42309743766265,414.4812861224138,364.88788697283366
2140,0.5944444444444444,18.0,0.0,0.0,0.0,531.2454181840183,514.1429838402616,474.2618640323469,414.43286658884574,364.9791196132116
2150,0.5972222222222222,18.0,0.0,0.0,0.0,531.0816506328757,513.9642043174204,474.1009777379732,414.3845452801626,365.0698733556305
2160,0.6,18.0,0.0,0.0,0.0,530.917868571354,513.7855712725066,473.94043700179515,414.3363210975371,365.1601501995948
2170,0.6027777777777777,18.0,0.0,0.0,0.0,530.7540725326651,513.6070847980909,473.7802402783152,414.2881929510599,365.2499521340006
2180,0.6055555555555555,18.0,0.0,0.0,0.0,530.590263048451,513.4287449827982,473.6203860292517,414.2401597596682,365.3392811372016
2190,0.6083333333333333,18.0,0.0,0.0,0.0,530.4264406487763,513.2505519113528,473.46087272350576,414.1922204510748,365.42813917707565
2200,0.6111111111111112,18.0,0.0,0.0,0.0,530.262605862121,513.0725056646231,473.301698837129,414.14437396169774,365.5165282110896
2210,0.6138888888888889,18.0,0.0,0.0,0.0,530.0987592153731,512.8946063196665,473.14286285329035,414.0966192365907,365.6044501863648
2220,0.6166666666666667,18.0,0.0,0.0,0.0,529.9349012338223,512.7168539497728,472.9843632622441,414.04895522937375,365.6919070397413
2230,0.6194444444444445,18.0,0.0,0.0,0.0,529.7710324411528,512.539248624508,472.8261985612971,414.0013809021648,365.7789006978423
2240,0.6222222222222222,18.0,0.0,0.0,0.0,529.6071533594368,512.3617904097573,472.6683672547769,413.9538952255116,365.86543307713754
2250,0.625,18.0,0.0,0.0,0.0,529.4432645091282,512.184479367768,472.5108678539995,413.9064971783243,365.9515060840067
2260,0.6277777777777778,18.0,0.0,0.0,0.0,529.2793664090564,512.0073155571914,472.35369887723755,413.85918574780857,366.0371216148021
2270,0.6305555555555555,18.0,0.0,0.0,0.0,529.11545957642,511.8302990331251,472.1968588496884,413.81195992939934,366.12228155591094
2280,0.6333333333333333,18.0,0.0,0.0,0.0,528.9515445267813,511.6534298471539,472.0403463034426,413.7648187266949,366.2069877838174
2290,0.6361111111111111,18.0,0.0,0.0,0.0,528.7876217740601,511.4767080473915,471.88415977745234,413.71776115139176,366.29124216516385
2300,0.6388888888888888,18.0,0.0,0.0,0.0,528.6236918305282,511.30013367852064,471.7282978174999,413.6707862232199,366.3750465568122
2310,0.6416666666666667,18.0,0.0,0.0,0.0,528.4597552068042,511.1237067818335,471.5727589761666,413.62389296987874,366.45840280590426
2320,0.6444444444444445,18.0,0.0,0.0,0.0,528.2958124118478,510.9474273952717,471.4175418128017,413.57708042697334,366.541312749922
2330,0.6472222222222223,18.0,0.0,0.0,0.0,528.1318639529551,510.7712955534655,471.2626448934912,413.5303476379514,366.6237782167473
2340,0.65,18.0,0.0,0.0,0.0,527.9679103357532,510.59531128777314,471.10806679102717,413.48369365404085,366.70580102472144
2350,0.6527777777777778,18.0,0.0,0.0,0.0,527.8039520641956,510.4194746263193,470.953806084877,413.4371175341874,366.78738298270383
2360,0.6555555555555556,18.0,0.0,0.0,0.0,527.6399896405572,510.2437855940336,470.79986136115275,413.3906183449933,366.8685258901306
2370,0.6583333333333333,18.0,0.0,0.0,0.0,527.4760235654302,510.06824421268857,470.64623121258074,413.3441951606563,366.94923153707293
2380,0.6611111111111111,18.0,0.0,0.0,0.0,527.3120543377189,509.89285050093696,470.4929142384712,413.297847062909,367.02950170429443
2390,0.6638888888888889,18.0,0.0,0.0,0.0,527.1480824546363,509.7176044743492,470.33990904468806,413.2515731409589,367.1093381633087
2400,0.6666666666666666,18.0,0.0,0.0,0.0,526.9841084116994,509.5425061454501,470.18721424361894,413.20537249142876,367.1887426764361
2410,0.6694444444444444,18.0,0.0,0.0,0.0,526.820132702725,509.36755552375547,470.0348284541452,413.1592442182978,367.2677169968605
2420,0.6722222222222223,18.0,0.0,0.0,0.0,526.6561558198266,509.19275261580805,469.8827503016122,413.11318743284284,367.34626286868513
2430,0.675,18.0,0.0,0.0,0.0,526.4921782534097,509.0180974252134,469.7309784177993,413.0672012535805,367.4243820269885
2440,0.6777777777777778,18.0,0.0,0.0,0.0,526.3282004921689,508.84358995267525,469.57951144089077,413.02128480620934,367.5020761978797
2450,0.6805555555555556,18.0,0.0,0.0,0.0,526.1642230230839,508.6692301960305,469.42834801544603,412.97543722355306,367.57934709855346
2460,0.6833333333333333,18.0,0.0,0.0,0.0,526.0002463314164,508.49501815028424,469.2774867923705,412.9296576455036,367.6561964373446
2470,0.6861111111111111,18.0,0.0,0.0,0.0,525.8362709007068,508.3209538076436,469.12692642888646,412.88394521896504,367.7326259137824
2480,0.6888888888888889,18.0,0.0,0.0,0.0,525.6722972127711,508.1470371575523,468.97666558850386,412.8382990977979,367.80863721864426
2490,0.6916666666666667,18.0,0.0,0.0,0.0,525.5083257476979,507.973268186724,468.82670294099154,412.79271844276394,367.8842320340095
2500,0.6944444444444444,18.0,0.0,0.0,0.0,525.3443569838453,507.79964687917584,468.6770371623484,412.7472024214713,367.959412033312
2510,0.6972222222222222,18.0,0.0,0.0,0.0,525.1803913978385,507.6261732162614,468.5276669347748,412.70175020832005,368.0341788813934
2520,0.7,18.0,0.0,0.0,0.0,525.0164294645671,507.4528471767034,468.3785909466438,412.6563609844485,368.10853423455524
2530,0.7027777777777777,18.0,0.0,0.0,0.0,524.852471657182,507.27966873662615,468.22980789247293,412.6110339376796,368.1824797406109
2540,0.7055555555555556,18.0,0.0,0.0,0.0,524.688518447094,507.1066378695875,468.081316472896,412.56576826246805,368.2560170389375
2550,0.7083333333333334,18.0,0.0,0.0,0.0,524.5245703039706,506.93375454661066,467.9331153946347,412.5205631598474,368.32914776052695
2560,0.7111111111111111,18.0,0.0,0.0,0.0,524.3606276957341,506.76101873621565,467.7852033704706,412.4754178373784,368.40187352803713
2570,0.7138888888888889,18.0,0.0,0.0,0.0,524.19669108856,506.5884304044504,467.6375791192173,412.4303315090968,368.47419595584233
2580,0.7166666666666667,18.0,0.0,0.0,0.0,524.0327609468741,506.4159895149214,467.49024136569267,412.38530339546236,368.54611665008366
2590,0.7194444444444444,18.0,0.0,0.0,0.0,523.8688377333516,506.24369602882456,467.343188840691,412.3403327233078,368.6176372087187
2600,0.7222222222222222,18.0,0.0,0.0,0.0,523.7049219089147,506.07154990497503,467.1964202809557,412.29541872578864,368.6887592215714
2610,0.725,18.0,0.0,0.0,0.0,523.5410139327312,505.8995510998372,467.04993442915145,412.25056064233263,368.75948427038105
2620,0.7277777777777777,18.0,0.0,0.0,0.0,523.3771142622129,505.72769956755445,466.90373003383735,412.20575771859063,368.8298139288513
2630,0.7305555555555555,18.0,0.0,0.0,0.0,523.2132233530143,505.5559952599784,466.7578058494394,412.1610092063872,368.8997497626988
2640,0.7333333333333333,18.0,0.0,0.0,0.0,523.049341659031,505.3844381266976,466.6121606362236,412.1163143636716,368.9692933297011
2650,0.7361111111111112,18.0,0.0,0.0,0.0,522.8854696323987,505.21302811506683,466.4667931602688,412.0716724544698,369.03844617974494
2660,0.7388888888888889,18.0,0.0,0.0,0.0,522.7216077234918,505.04176517023507,466.3217021934401,412.027082748836,369.1072098548736
2670,0.7416666666666667,18.0,0.0,0.0,0.0,522.5577563809229,504.87064923517374,466.1768865133619,411.9825445228052,369.1755858893342
2680,0.7444444444444445,18.0,0.0,0.0,0.0,522.393916051541,504.6996802507047,466.03234490339145,411.93805705834603,369.24357580962464
2690,0.7472222222222222,18.0,0.0,0.0,0.0,522.2300871804315,504.52885815552776,465.8880761525922,411.8936196433138,369.3111811345402
2700,0.75,18.0,0.0,0.0,0.0,522.0662702109147,504.3581828862479,465.7440790557076,411.84923157140406,369.3784033752199
2710,0.7527777777777778,18.0,0.0,0.0,0.0,521.9024655845458,504.1876543774025,465.6003524131347,411.8048921421065,369.4452440351922
2720,0.7555555555555555,18.0,0.0,0.0,0.0,521.7386737411139,504.01727256148797,465.4568950308983,411.7606006606593,369.5117046104212
2730,0.7583333333333333,18.0,0.0,0.0,0.0,521.5748951186415,503.8470373689862,465.3137057206244,411.71635643800374,369.5777865893513
2740,0.7611111111111111,18.0,0.0,0.0,0.0,521.4111301533845,503.6769487283909,465.1707832995147,411.67215879073916,369.6434914529529
2750,0.7638888888888888,18.0,0.0,0.0,0.0,521.2473792798314,503.5070065662336,465.02812659032077,411.62800704107855,369.70882067476674
2760,0.7666666666666667,18.0,0.0,0.0,0.0,521.0836429307033,503.33721080710916,464.88573442131815,411.58390051680414,369.77377572094844
2770,0.7694444444444445,18.0,0.0,0.0,0.0,520.9199215369538,503.1675613737014,464.74360562628095,411.53983855122357,369.83835805031265
2780,0.7722222222222223,18.0,0.0,0.0,0.0,520.7562155277689,502.9980581868082,464.60173904445645,411.4958204831265,369.90256911437694
2790,0.775,18.0,0.0,0.0,0.0,520.592525330567,502.8287011653664,464.46013352053956,411.45184565674134,369.96641035740527
2800,0.7777777777777778,18.0,0.0,0.0,0.0,520.428851370999,502.65949022647663,464.31878790464776,411.40791342169234,370.0298832164512
2810,0.7805555555555556,18.0,0.0,0.0,0.0,520.2651940729486,502.49042528542753,464.1777010522959,411.3640231329574,370.09298912140105
2820,0.7833333333333333,18.0,0.0,0.0,0.0,520.1015538585323,502.3215062557201,464.03687182437113,411.3201741508257,370.1557294950163
2830,0.7861111111111111,18.0,0.0,0.0,0.0,519.9379311481,502.15273304909164,463.89629908710816,411.2763658408562,370.2181057529762
2840,0.7888888888888889,18.0,0.0,0.0,0.0,519.7743263602356,501.9841055755393,463.75598171206434,411.2325975738359,370.2801193039197
2850,0.7916666666666666,18.0,0.0,0.0,0.0,519.6107399117568,501.81562374334356,463.61591857609505,411.188868725739,370.34177154948736
2860,0.7944444444444444,18.0,0.0,0.0,0.0,519.4471722177165,501.6472874590917,463.4761085613291,411.145178677686,370.4030638843628
2870,0.7972222222222223,18.0,0.0,0.0,0.0,519.2836236914027,501.47909662770036,463.3365505551443,411.10152681590336,370.4639976963139
2880,0.8,18.0,0.0,0.0,0.0,519.1200947443399,501.3110511524387,463.19724345014305,411.0579125316834,370.5245743662342
2890,0.8027777777777778,18.0,0.0,0.0,0.0,518.9565857862896,501.14315093495065,463.05818614412823,411.01433522134465,370.584795268183
2900,0.8055555555555556,18.0,0.0,0.0,0.0,518.7930972252509,500.9753958752773,462.91937754007887,410.970794286192,370.64466176942597
2910,0.8083333333333333,18.0,0.0,0.0,0.0,518.6296294674618,500.8077858718789,462.78081654612635,410.92728913247805,370.7041752304757
2920,0.8111111111111111,18.0,0.0,0.0,0.0,518.4661829174,500.6403208216567,462.6425020755303,410.88381917136405,370.76333700513106
2930,0.8138888888888889,18.0,0.0,0.0,0.0,518.3027579777844,500.4730006199747,462.50443304665475,410.84038381888155,370.8221484405171
2940,0.8166666666666667,18.0,0.0,0.0,0.0,518.1393550495753,500.3058251606808,462.3666083829447,410.796982495894,370.88061087712424
2950,0.8194444444444444,18.0,0.0,0.0,0.0,517.9759745319768,500.13879433612817,462.2290270129023,410.75361462805915,370.93872564884765
2960,0.8222222222222222,18.0,0.0,0.0,0.0,517.812616822437,499.97190803719604,462.0916878700633,410.71027964579133,370.9964940830257
2970,0.825,18.0,0.0,0.0,0.0,517.64928231665,499.8051661533106,461.9545898929739,410.6669769842243,371.05391750047886
2980,0.8277777777777777,18.0,0.0,0.0,0.0,517.4859714085571,499.6385685724655,461.8177320251672,410.6237060831741,371.1109972155478
2990,0.8305555555555556,18.0,0.0,0.0,0.0,517.3226844903483,499.4721151812419,461.6811132151402,410.5804663871028,371.16773453613155
3000,0.8333333333333334,18.0,0.0,0.0,0.0,517.1594219524635,499.30580586482904,461.54473241633076,410.53725734508157,371.2241307637252
3010,0.8361111111111111,18.0,0.0,0.0,0.0,516.9961841835947,499.1396405070437,461.40858858709436,410.4940784107552,371.28018719345766
3020,0.8388888888888889,18.0,0.0,0.0,0.0,516.832971570687,498.9736189903501,461.27268069068145,410.450929042306,371.33590511412876
3030,0.8416666666666667,18.0,0.0,0.0,0.0,516.6697844989409,498.8077411958794,461.1370076952147,410.4078087024183,371.3912858082464
3040,0.8444444444444444,18.0,0.0,0.0,0.0,516.5066233518135,498.64200700344895,461.0015685736663,410.3647168582436,371.4463305520633
3050,0.8472222222222222,18.0,0.0,0.0,0.0,516.3434885110205,498.4764162915815,460.8663623038352,410.3216529813651,371.50104061561353
3060,0.85,18.0,0.0,0.0,0.0,516.1803803565384,498.3109689375237,460.731387868325,410.2786165477637,371.55541726274913
3070,0.8527777777777777,18.0,0.0,0.0,0.0,516.0172992666061,498.1456648172653,460.59664425452115,410.2356070377832,371.6094617511758
3080,0.8555555555555555,18.0,0.0,0.0,0.0,515.8542456177267,497.98050380555736,460.4621304545692,410.1926239360965,371.6631753324889
3090,0.8583333333333333,18.0,0.0,0.0,0.0,515.6912197846701,497.81548577593065,460.3278454653522,410.1496667316716,371.7165592522091
3100,0.8611111111111112,18.0,0.0,0.0,0.0,515.5282221404744,497.65061060071366,460.1937882884688,410.10673491773827,371.76961474981766
3110,0.8638888888888889,18.0,0.0,0.0,0.0,515.3652530564488,497.48587815105066,460.0599579302114,410.0638279917548,371.8223430587918
3120,0.8666666666666667,18.0,0.0,0.0,0.0,515.202312902175,497.32128829691936,459.92635340154413,410.02094545537494,371.87474540663914
3130,0.8694444444444445,18.0,0.0,0.0,0.0,515.0394020455101,497.1568409071486,459.7929737180811,409.9780868144151,371.92682301493284
3140,0.8722222222222222,18.0,0.0,0.0,0.0,514.8765208525884,496.99253584943557,459.6598179000648,409.9352515788222,371.97857709934584
3150,0.875,18.0,0.0,0.0,0.0,514.7136696878243,496.8283729903631,459.5268849723445,409.8924392626412,372.03000886968505
3160,0.8777777777777778,18.0,0.0,0.0,0.0,514.5508489139139,496.66435219541665,459.3941739643547,409.8496493839832,372.0811195299254
3170,0.8805555555555555,18.0,0.0,0.0,0.0,514.3880588918382,496.5004733290011,459.26168391009395,409.80688146499404,372.13191027824354
3180,0.8833333333333333,18.0,0.0,0.0,0.0,514.2252999808651,496.33673625445755,459.12941384810335,409.76413503182266,372.18238230705157
3190,0.8861111111111111,18.0,0.0,0.0,0.0,514.0625725385521,496.1731408340796,458.99736282144545,409.72140961458996,372.23253680303014
3200,0.8888888888888888,18.0,0.0,0.0,0.0,513.899876920749,496.0096869291299,458.86552987768323,409.6787047473579,372.2823749471617
3210,0.8916666666666667,18.0,0.0,0.0,0.0,513.7372134816001,495.8463743998561,458.733914068859,409.636019968099,372.3318979147633
3220,0.8944444444444445,18.0,0.0,0.0,0.0,513.5745825735473,495.6832031055069,458.6025144514736,409.59335481866566,372.3811068755193
3230,0.8972222222222223,18.0,0.0,0.0,0.0,513.4119845473327,495.5201729043479,458.4713300864655,409.5507088447602,372.43000299351394
3240,0.9,18.0,0.0,0.0,0.0,513.2494197520011,495.35728365367714,458.34036003919016,409.50808159590497,372.4785874272633
3250,0.9027777777777778,18.0,0.0,0.0,0.0,513.0868885349032,495.1945352098407,458.20960337939937,409.4654726254124,372.52686132974765
3260,0.9055555555555556,18.0,0.0,0.0,0.0,512.9243912416979,495.0319274282479,458.07905918122077,409.4228814903559,372.57482584844314
3270,0.9083333333333333,18.0,0.0,0.0,0.0,512.7619282163557,494.86946016338646,457.9487265231374,409.38030775154033,372.6224821253534
3280,0.9111111111111111,18.0,0.0,0.0,0.0,512.5994998011613,494.70713326883754,457.8186044879673,409.3377509734733,372.6698312970409
3290,0.9138888888888889,18.0,0.0,0.0,0.0,512.4371063367165,494.54494659729056,457.68869216284344,409.29521072433636,372.7168744946583
3300,0.9166666666666666,18.0,0.0,0.0,0.0,512.2747481619434,494.38290000055787,457.5589886391933,409.25268657595626,372.7636128439795
3310,0.9194444444444444,18.0,0.0,0.0,0.0,512.1124256140874,494.22099332958913,457.42949301271904,409.2101781037771,372.81004746543005
3320,0.9222222222222223,18.0,0.0,0.0,0.0,511.9501390287201,494.059226434486,457.3002043833775,409.16768488683186,372.8561794741182
3330,0.925,18.0,0.0,0.0,0.0,511.7878887397424,493.897599164516,457.1711218553602,409.12520650771484,372.9020099798651
3340,0.9277777777777778,18.0,0.0,0.0,0.0,511.62567507938786,493.7361113681268,457.04224453707366,409.08274255255395,372.94754008723504
3350,0.9305555555555556,18.0,0.0,0.0,0.0,511.46349837822555,493.57476289295994,456.9135715411196,409.0402926109834,372.9927708955654
3360,0.9333333333333333,18.0,0.0,0.0,0.0,511.30135896516356,493.41355358586475,456.78510198427546,408.99785627611635,373.03770349899656
3370,0.9361111111111111,18.0,0.0,0.0,0.0,511.139257167452,493.25248329291196,456.6568349874747,408.9554331445182,373.0823389865014
3380,0.9388888888888889,18.0,0.0,0.0,0.0,510.9771933106864,493.09155185940705,456.5287696757876,408.9130228161799,373.12667844191475
3390,0.9416666666666667,18.0,0.0,0.0,0.0,510.8151677188109,492.93075912990366,456.4009051784017,408.87062489449096,373.17072294396286
3400,0.9444444444444444,18.0,0.0,0.0,0.0,510.6531807141218,492.7701049482168,456.2732406286026,408.8282389862138,373.21447356629204
3410,0.9472222222222222,18.0,0.0,0.0,0.0,510.49123261727055,492.60958915743566,456.14577516375493,408.7858647014572,373.2579313774978
3420,0.95,18.0,0.0,0.0,0.0,510.32932374726755,492.44921159993686,456.01850792528313,408.74350165365064,373.3010974411535
3430,0.9527777777777777,18.0,0.0,0.0,0.0,510.16745442148533,492.28897211739695,455.8914380586524,408.70114945951843,373.34397281583875
3440,0.9555555555555556,18.0,0.0,0.0,0.0,510.0056249556621,492.1288705508052,455.76456471334996,408.65880773905445,373.38655855516777
